word,image_url,description,examples,level,is_favorite,needs_review,last_seen,created_at,video_url,category
Medieval India,,Sign language gesture for 'Medieval India',Example sentence using 'Medieval India'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.747279,2025-07-17T18:32:00.747279,https://drive.google.com/file/d/1KWl74mXGoDpIm5_9xZqEND_eGiFYQrRk/view?usp=sharing,HISTORY AND CULTURE
Meditation,,Sign language gesture for 'Meditation',Example sentence using 'Meditation'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744410,2025-07-17T18:32:00.744410,https://drive.google.com/file/d/1actIizqe0OBpAOAk9bR6nFtmwDyLsIgI/view?usp=sharing,BASIC
Mental Disorders,,Sign language gesture for 'Mental Disorders',Example sentence using 'Mental Disorders'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744378,2025-07-17T18:32:00.744378,https://drive.google.com/file/d/1iTbcf-L_LjBB2oXqLVvY0nBxLp83LqTK/view?usp=sharing,MEDICAL AND HEALTH
Mental Health,,Sign language gesture for 'Mental Health',Example sentence using 'Mental Health'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744364,2025-07-17T18:32:00.744364,https://drive.google.com/file/d/1VlRcT_sAySDs-YGufIZugMfGYwQD6p9C/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Aid,,Sign language gesture for 'Mental Health Aid',Example sentence using 'Mental Health Aid'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744399,2025-07-17T18:32:00.744399,https://drive.google.com/file/d/1Y0r7eStcK0NsWUJ3zBcno91eOHcTIXLI/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Legislation,,Sign language gesture for 'Mental Health Legislation',Example sentence using 'Mental Health Legislation'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744424,2025-07-17T18:32:00.744424,https://drive.google.com/file/d/1xogDwRXR7JXxpiSv4aqfjqSLjDIfvF_2/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Policy,,Sign language gesture for 'Mental Health Policy',Example sentence using 'Mental Health Policy'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744392,2025-07-17T18:32:00.744392,https://drive.google.com/file/d/1jDy0Jiu8_6djrpQPZ2G4l_tfqjTuKWCL/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Professional,,Sign language gesture for 'Mental Health Professional',Example sentence using 'Mental Health Professional'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744385,2025-07-17T18:32:00.744385,https://drive.google.com/file/d/1umF1nQVHQbAWP-J4WPsSc7ikMgxahMNs/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Promotion,,Sign language gesture for 'Mental Health Promotion',Example sentence using 'Mental Health Promotion'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744417,2025-07-17T18:32:00.744417,https://drive.google.com/file/d/1GAULlE20s0C9TLQMURdtN0pTTQm9q51B/view?usp=sharing,MEDICAL AND HEALTH
Mental Health Services,,Sign language gesture for 'Mental Health Services',Example sentence using 'Mental Health Services'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744371,2025-07-17T18:32:00.744371,https://drive.google.com/file/d/176pJJuX6PwV7JvEOVqUFV6FerAdVXCUC/view?usp=sharing,MEDICAL AND HEALTH
Mercury,,Sign language gesture for 'Mercury',Example sentence using 'Mercury'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747324,2025-07-17T18:32:00.747324,https://drive.google.com/file/d/1kJJpQlKAVry7W9GcnrcuVSxmpRUyf1Lb/view?usp=sharing,BASIC
Message,,Fingertips tap on palm,Send me a message.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051581,2025-07-02T14:53:25.051583,https://drive.google.com/file/d/1xLvSJ9GDt7_MH6n7ftU1wj-cFG7w7a6U/view?usp=sharing,BASIC
Microbe,,Sign language gesture for 'Microbe',Example sentence using 'Microbe'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747135,2025-07-17T18:32:00.747135,https://drive.google.com/file/d/1dd5G8AlR6gLjKU7yOpGmwtn89KO3KMGM/view?usp=sharing,BASIC
Military Campaign,,Sign language gesture for 'Military Campaign',Example sentence using 'Military Campaign'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746589,2025-07-17T18:32:00.746589,https://drive.google.com/file/d/1NkAhsXWnBmMkDXqae1C2vR3DymtNwvfC/view?usp=sharing,BASIC
Milky Way Galaxy,,Sign language gesture for 'Milky Way Galaxy',Example sentence using 'Milky Way Galaxy'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746436,2025-07-17T18:32:00.746436,https://drive.google.com/file/d/166yISpE3nkDvvL33Zuag6yBulmLjxCVM/view?usp=sharing,BASIC
Minerals,,Sign language gesture for 'Minerals',Example sentence using 'Minerals'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746824,2025-07-17T18:32:00.746824,https://drive.google.com/file/d/1u-zyGjtJS42efavZcNAJuQcUdjjAMUUC/view?usp=sharing,BASIC
Mining,,Sign language gesture for 'Mining',Example sentence using 'Mining'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746902,2025-07-17T18:32:00.746902,https://drive.google.com/file/d/1Es2qjppTR-XobbZ-69wljIVr5k58TbY6/view?usp=sharing,BASIC
Modern India,,Sign language gesture for 'Modern India',Example sentence using 'Modern India'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746980,2025-07-17T18:32:00.746980,https://drive.google.com/file/d/1JBTxdUx9Hr8RTarxfKiBRjC-u-Q4QNvX/view?usp=sharing,BASIC
Money,,Tap palm with fingertips,I need more money.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051566,2025-07-02T14:53:25.051567,https://drive.google.com/file/d/1_awlaH_i5QWPZdme2U2xwH-a2-NV9IJ3/view?usp=sharing,BASIC
Mongol,,Sign language gesture for 'Mongol',Example sentence using 'Mongol'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746567,2025-07-17T18:32:00.746567,https://drive.google.com/file/d/13ltG_zMGGKoDzYM_HoUUdOnQnW49zsud/view?usp=sharing,GENERAL
Mood Swings,,Sign language gesture for 'Mood Swings',Example sentence using 'Mood Swings'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.744357,2025-07-17T18:32:00.744357,https://drive.google.com/file/d/17o86gImk0ehkX7QNg42OaDOTl2DdzvAB/view?usp=sharing,EMOTIONS AND REACTIONS
Moon,,Make crescent shape with thumb and index finger,The moon is full tonight.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051335,2025-07-02T14:53:25.051337,https://drive.google.com/file/d/1Q8s7w76vAuExt_XHh_Y376_RW0bcr5Wx/view?usp=sharing,BASIC
More,,Gesture representing 'More' in ISL,Use the sign for 'More' in a sentence like: 'I want to more.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051861,2025-07-02T14:53:25.051863,https://drive.google.com/file/d/1tqW0Bxi_-86I6V7F0yrOjwGGAqMeVYII/view?usp=sharing,BASIC
Mother,,"Open hand with thumb touching forehead, then move hand down",My mother is very kind.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051097,2025-07-02T14:53:25.051100,https://drive.google.com/file/d/1-SeJn-_ZoRoATnGVg86gyZ95B5yEbNAV/view?usp=sharing,BASIC
Mourning,,Sign language gesture for 'Mourning',Example sentence using 'Mourning'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744348,2025-07-17T18:32:00.744348,https://drive.google.com/file/d/1GXDPNx10r0u0loMAJ1wjsNJFdwNTUDr0/view?usp=sharing,BASIC
Mughals,,Sign language gesture for 'Mughals',Example sentence using 'Mughals'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746845,2025-07-17T18:32:00.746845,https://drive.google.com/file/d/1UXiy3O4caix14_zy9JMLJXoEsh9Y6AlK/view?usp=sharing,HISTORY AND CULTURE
Mushroom Rocks,,Sign language gesture for 'Mushroom Rocks',Example sentence using 'Mushroom Rocks'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.746959,2025-07-17T18:32:00.746959,https://drive.google.com/file/d/1aEPlAjM9Ka80VzCWv8KasM7gytQvrTrS/view?usp=sharing,ADVANCED
Name,,Tap two fingers on other two fingers,What's your name?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051787,2025-07-02T14:53:25.051789,https://drive.google.com/file/d/1PzHX8bKqlFFnwAP9F7mEF1kYLM1Zo_XI/view?usp=sharing,BASIC
Nation State,,Sign language gesture for 'Nation State',Example sentence using 'Nation State'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746744,2025-07-17T18:32:00.746744,https://drive.google.com/file/d/19evBSPJb1pzCpAxStAx0V9KQA2PuOnTS/view?usp=sharing,BASIC
National Park,,Sign language gesture for 'National Park',Example sentence using 'National Park'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747591,2025-07-17T18:32:00.747591,https://drive.google.com/file/d/1c-InYGMMdSjwYt4TJM92En3FyvFAhX50/view?usp=sharing,BASIC
Natural Gas,,Sign language gesture for 'Natural Gas',Example sentence using 'Natural Gas'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.747801,2025-07-17T18:32:00.747801,https://drive.google.com/file/d/1Ma5iNmeFU-_6ZkoNX47g_s4Odb8HVALw/view?usp=sharing,ADVANCED
Naturopathy,,Sign language gesture for 'Naturopathy',Example sentence using 'Naturopathy'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744325,2025-07-17T18:32:00.744325,https://drive.google.com/file/d/1Lg0loT9CLsyPUMyNR4APLU6Y3xONFGUH/view?usp=sharing,ADVANCED
Need,,Gesture representing 'Need' in ISL,Use the sign for 'Need' in a sentence like: 'I want to need.',beginner,FALSE,FALSE,2025-07-02T14:53:25.051846,2025-07-02T14:53:25.051849,https://drive.google.com/file/d/1l5kMzojxzlvtZmAFKvdeN-K9v44BIwPV/view?usp=sharing,BASIC
Neptune,,Sign language gesture for 'Neptune',Example sentence using 'Neptune'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746780,2025-07-17T18:32:00.746780,https://drive.google.com/file/d/1sKfwpf5Gko_QTY-PUYJEDNz4Uk17VtQx/view?usp=sharing,GENERAL
Nervous,,,,intermediate,FALSE,FALSE,2025-07-02T14:53:25.051902,2025-07-02T14:53:25.051904,https://drive.google.com/file/d/1DMCx3z1MkJwBqKCOAs3ZCVI0r9qcI1om/view?usp=sharing,EMOTIONS AND REACTIONS
New Moon,,Sign language gesture for 'New Moon',Example sentence using 'New Moon'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746184,2025-07-17T18:32:00.746184,https://drive.google.com/file/d/1_NfXbkSK3cOpidoHlJOQwYCUmLQzRQUk/view?usp=sharing,GENERAL
Night,,"Left arm horizontal, right hand goes down behind it","Good night, sleep well.",beginner,FALSE,FALSE,2025-07-02T14:53:25.051356,2025-07-02T14:53:25.051358,https://drive.google.com/file/d/1CdEwzAUtxv5CLwLWdqbt_xzYOmFsm_5V/view?usp=sharing,BASIC
Nine,,Hold up nine fingers,Nine players on the team.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051724,2025-07-02T14:53:25.051726,,BASIC
No,,"Extend index and middle fingers, bring them together in a quick closing motion","No, I don't want to go.",beginner,FALSE,FALSE,2025-07-02T14:53:25.051018,2025-07-02T14:53:25.051019,https://drive.google.com/file/d/1hEgG3AmEj4okqt-2ri84e69RWEH4eHV_/view?usp=sharing,BASIC
Nomads Nomadic Tribe,,Sign language gesture for 'Nomads Nomadic Tribe',Example sentence using 'Nomads Nomadic Tribe'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746227,2025-07-17T18:32:00.746227,https://drive.google.com/file/d/12BjAOOMqNs2bpmXa5bAtjHFMDF1AZoJX/view?usp=sharing,BASIC
Non Judgemental,,Sign language gesture for 'Non Judgemental',Example sentence using 'Non Judgemental'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744311,2025-07-17T18:32:00.744311,https://drive.google.com/file/d/1OZ2HioNheU7FVcuEmkYmKc38gQttwUo0/view?usp=sharing,MEDICAL AND HEALTH
Nonbiodegradable,,Sign language gesture for 'Nonbiodegradable',Example sentence using 'Nonbiodegradable'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747539,2025-07-17T18:32:00.747539,https://drive.google.com/file/d/1smxyClvN4h4EmKZhvsy2JARgaYPPdJz8/view?usp=sharing,BASIC
Nonconventional Sources Of Energy,,Sign language gesture for 'Nonconventional Sources Of Energy',Example sentence using 'Nonconventional Sources Of Energy'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746801,2025-07-17T18:32:00.746801,https://drive.google.com/file/d/1Wdic_rKInPKV69VcX0GdOve_7zNjbA_9/view?usp=sharing,BASIC
Nonrenewable Resources,,Sign language gesture for 'Nonrenewable Resources',Example sentence using 'Nonrenewable Resources'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.746363,2025-07-17T18:32:00.746363,https://drive.google.com/file/d/1EUBG1VliQvnujQ0RqYG0xy4CnPpag3dh/view?usp=sharing,ADVANCED
North Star Pole Star,,Sign language gesture for 'North Star Pole Star',Example sentence using 'North Star Pole Star'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.747866,2025-07-17T18:32:00.747866,https://drive.google.com/file/d/16rAFCQzFZslBXT3eAwy2kw1Z4pwwDSd1/view?usp=sharing,ADVANCED
Now,,Both hands drop down with palms facing down,We need to leave now.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051376,2025-07-02T14:53:25.051378,https://drive.google.com/file/d/1u0qeMwwDXjK40HX8REMV05xA_pDKVu1b/view?usp=sharing,BASIC
Nuclear Power Nuclear Energy,,Sign language gesture for 'Nuclear Power Nuclear Energy',Example sentence using 'Nuclear Power Nuclear Energy'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.746947,2025-07-17T18:32:00.746947,https://drive.google.com/file/d/1vrqg17fmGXroX17cBDQIhf0NEwD5GhJU/view?usp=sharing,ADVANCED
Number,,Touch fingertips then twist,What's your phone number?,beginner,FALSE,FALSE,2025-07-02T14:53:25.051676,2025-07-02T14:53:25.051678,https://drive.google.com/file/d/1qUHmqV-61LqQaneel7wrxVLvcCZre4l1/view?usp=sharing,BASIC
Obsessive Thoughts,,Sign language gesture for 'Obsessive Thoughts',Example sentence using 'Obsessive Thoughts'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744336,2025-07-17T18:32:00.744336,https://drive.google.com/file/d/1WwQzSwn3RhQAJLAyjjI4Q9ma4H-dS-T8/view?usp=sharing,BASIC
Obsessivecompulsive Disorder,,Sign language gesture for 'Obsessivecompulsive Disorder',Example sentence using 'Obsessivecompulsive Disorder'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744177,2025-07-17T18:32:00.744177,https://drive.google.com/file/d/17BW-_2joVLYBqT2CnT72QpdVaUtuxqTK/view?usp=sharing,MEDICAL AND HEALTH
Ocean,,Sign language gesture for 'Ocean',Example sentence using 'Ocean'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.746502,2025-07-17T18:32:00.746502,https://drive.google.com/file/d/1d27u8fRpcOul1HODpkdEWiXWwu9PQYIK/view?usp=sharing,GENERAL
One,,Hold up index finger,I have one brother.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051682,2025-07-02T14:53:25.051684,https://drive.google.com/file/d/1F4Cs6CNNcG-0B_xY7RSoI4cZ8BoV-uDH/view?usp=sharing,BASIC
Open,,"Both hands flat, move them apart",Please open the door.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051407,2025-07-02T14:53:25.051410,https://drive.google.com/file/d/1OdT6haW4mKCWAJn2m-4VUOlp_DvVmJ08/view?usp=sharing,BASIC
Opencast Mining,,Sign language gesture for 'Opencast Mining',Example sentence using 'Opencast Mining'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746936,2025-07-17T18:32:00.746936,https://drive.google.com/file/d/1dc8UznCRKm4kll6TBFLRfs-g3_wxsdRy/view?usp=sharing,BASIC
Ore,,Sign language gesture for 'Ore',Example sentence using 'Ore'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746865,2025-07-17T18:32:00.746865,https://drive.google.com/file/d/130WuPpU8HYPT-oYOhBzMxFKBuvAV_Aux/view?usp=sharing,BASIC
Organic Farming,,Sign language gesture for 'Organic Farming',Example sentence using 'Organic Farming'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747823,2025-07-17T18:32:00.747823,https://drive.google.com/file/d/1VueZubBY3hhfjHZmHs5yxD-NmBkv47pt/view?usp=sharing,BASIC
Organise,,Sign language gesture for 'Organise',Example sentence using 'Organise'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744159,2025-07-17T18:32:00.744159,https://drive.google.com/file/d/1J0G7ptGBT5VBkrxTWvZQrZp_5WJ_XZ-d/view?usp=sharing,BASIC
Organism,,Sign language gesture for 'Organism',Example sentence using 'Organism'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746687,2025-07-17T18:32:00.746687,https://drive.google.com/file/d/1LuodX_AzDUSVZt4T41kEhgFckZI6edHr/view?usp=sharing,BASIC
Outpatient,,Sign language gesture for 'Outpatient',Example sentence using 'Outpatient'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744136,2025-07-17T18:32:00.744136,https://drive.google.com/file/d/1-mnKcYPbq7bE3hfXcsRVxf0aQsfyyDbi/view?usp=sharing,BASIC
Outpatient Services,,Sign language gesture for 'Outpatient Services',Example sentence using 'Outpatient Services'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744170,2025-07-17T18:32:00.744170,https://drive.google.com/file/d/1IjD7UoxxAnm6yDTWFfIxsZI6kKEEDXar/view?usp=sharing,BASIC
Outside,,Take one hand out of the other cupped hand,Let's go outside.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051401,2025-07-02T14:53:25.051403,https://drive.google.com/file/d/1gIcnl_PcpooQ-eXCuBaHObKbos1eNOjl/view?usp=sharing,BASIC
Overwhelmed,,Sign language gesture for 'Overwhelmed',Example sentence using 'Overwhelmed'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.744146,2025-07-17T18:32:00.744146,https://drive.google.com/file/d/1rNLxWnyscDqV_yNkgIPhw0Z4x65p8jXS/view?usp=sharing,EMOTIONS AND REACTIONS
Pallava Kings,,Sign language gesture for 'Pallava Kings',Example sentence using 'Pallava Kings'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747377,2025-07-17T18:32:00.747377,https://drive.google.com/file/d/17UuaJ98_uCE1wj0Z82yrLq3CBB0OUoHM/view?usp=sharing,BASIC
Palliative,,Sign language gesture for 'Palliative',Example sentence using 'Palliative'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744125,2025-07-17T18:32:00.744125,https://drive.google.com/file/d/1WH7D7FLheRxqrgIqU-WljQTt1oV75X1x/view?usp=sharing,BASIC
Palliative Care And Hospice Care,,Sign language gesture for 'Palliative Care And Hospice Care',Example sentence using 'Palliative Care And Hospice Care'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744143,2025-07-17T18:32:00.744143,https://drive.google.com/file/d/1J50O90jsvozHI6GxRlYGrGiTIFA5XRgu/view?usp=sharing,MEDICAL AND HEALTH
Panic Attacks,,Sign language gesture for 'Panic Attacks',Example sentence using 'Panic Attacks'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744113,2025-07-17T18:32:00.744113,https://drive.google.com/file/d/1FjFLHIizw8SK3nBPpP-pv7TeKvjOEaXt/view?usp=sharing,BASIC
Pants,,Brush hands down legs,These pants are too tight.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051644,2025-07-02T14:53:25.051646,https://drive.google.com/file/d/1k5axAQiZ9T11nkcUdP-V1TmXNKXTqsXG/view?usp=sharing,BASIC
Paralyzing,,Sign language gesture for 'Paralyzing',Example sentence using 'Paralyzing'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744101,2025-07-17T18:32:00.744101,https://drive.google.com/file/d/15fIJgG6QbGxWmSEkfTy6uktOU0h-QY_8/view?usp=sharing,BASIC
Paranoia,,Sign language gesture for 'Paranoia',Example sentence using 'Paranoia'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744048,2025-07-17T18:32:00.744048,https://drive.google.com/file/d/16PywwggWhQmaS7MwDfrQ265-0V8InVzI/view?usp=sharing,BASIC
Parenting,,Sign language gesture for 'Parenting',Example sentence using 'Parenting'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744087,2025-07-17T18:32:00.744087,https://drive.google.com/file/d/1DTpCcwJh6mdech8quhY6DOT8PC1aTmc_/view?usp=sharing,BASIC
Pass Mountain,,Sign language gesture for 'Pass Mountain',Example sentence using 'Pass Mountain'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.747938,2025-07-17T18:32:00.747938,https://drive.google.com/file/d/1h_0rVP68cGJ66eQtBrwag1mDkWQdSouq/view?usp=sharing,BASIC
Patient,,Sign language gesture for 'Patient',Example sentence using 'Patient'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.744036,2025-07-17T18:32:00.744036,https://drive.google.com/file/d/1wOWCPswJ8OGyv5H_TQ8gXJG15TRDECMU/view?usp=sharing,BASIC
Peer Support,,Sign language gesture for 'Peer Support',Example sentence using 'Peer Support'.,advanced,FALSE,FALSE,2025-07-17T18:32:00.744024,2025-07-17T18:32:00.744024,https://drive.google.com/file/d/1Lybd8nYabzgwWfKIwQeBcGRaXXov93fI/view?usp=sharing,ADVANCED
Performance Anxiety,,Sign language gesture for 'Performance Anxiety',Example sentence using 'Performance Anxiety'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.743295,2025-07-17T18:32:00.743295,https://drive.google.com/file/d/1icNMr58ZeZlaiTpnt20GRzZD8S0YVrPY/view?usp=sharing,EMOTIONS AND REACTIONS
Personality Traits,,Sign language gesture for 'Personality Traits',Example sentence using 'Personality Traits'.,intermediate,FALSE,FALSE,2025-07-17T18:32:00.744013,2025-07-17T18:32:00.744013,https://drive.google.com/file/d/18L3iU5v1HP5hXR8rCS37atDjQoeimffH/view?usp=sharing,EMOTIONS AND REACTIONS
Phone,,Hold hand to ear like holding a phone,My phone is ringing.,beginner,FALSE,FALSE,2025-07-02T14:53:25.051571,2025-07-02T14:53:25.051573,https://drive.google.com/file/d/1JqexNeiirf8hQJBoIPqgsnLEFpVC-OJf/view?usp=sharing,BASIC
Physical,,Sign language gesture for 'Physical',Example sentence using 'Physical'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746813,2025-07-17T18:32:00.746813,https://drive.google.com/file/d/15vbo8-zOJWDqFFgwBsRRnWDhcrGwBhCE/view?usp=sharing,BASIC
Physical Abuse,,Sign language gesture for 'Physical Abuse',Example sentence using 'Physical Abuse'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.743989,2025-07-17T18:32:00.743989,https://drive.google.com/file/d/1Y4DOt3QWjrG6YfZNnAhdKlMZJtP9rn6K/view?usp=sharing,BASIC
Physical Map,,Sign language gesture for 'Physical Map',Example sentence using 'Physical Map'.,beginner,FALSE,FALSE,2025-07-17T18:32:00.746459,2025-07-17T18:32:00.746459,https://drive.google.com/file/d/1CpRW_wUm2lMOg7g9Tnk6hYCMzby8R_72/view?usp=sharing,BASIC
